Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2005/06,11/03/06,24,Maccabi Haifa,Hapoel Tel Aviv,7824
2005/06,13/03/06,24,Ihud Bnei Sakhnin,Beitar Jerusalem,4000
2005/06,17/03/06,25,Maccabi Netanya,Hapoel Petah Tikva,1500
2005/06,18/03/06,25,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,2000
2005/06,18/03/06,25,FC Ashdod,Hapoel Nazareth Illit,1000
2005/06,18/03/06,25,Hapoel Tel Aviv,Hapoel Kfar Saba,8500
2005/06,18/03/06,25,Maccabi Tel Aviv,Maccabi Petah Tikva,4761
2005/06,19/03/06,25,Beitar Jerusalem,Maccabi Haifa,20000
2005/06,24/03/06,26,Hapoel Petah Tikva,FC Ashdod,3000
2005/06,25/03/06,26,Hapoel Kfar Saba,Hapoel Nazareth Illit,2000
2005/06,25/03/06,26,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3500
2005/06,25/03/06,26,Maccabi Haifa,Bnei Yehuda Tel Aviv,8000
2005/06,25/03/06,26,Maccabi Petah Tikva,Maccabi Netanya,1200
2005/06,26/03/06,26,Hapoel Tel Aviv,Beitar Jerusalem,15200
2005/06,01/04/06,27,Beitar Jerusalem,Hapoel Kfar Saba,7000
2005/06,01/04/06,27,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,5000
2005/06,01/04/06,27,FC Ashdod,Maccabi Petah Tikva,2000
2005/06,01/04/06,27,Maccabi Netanya,Ihud Bnei Sakhnin,2000
2005/06,02/04/06,27,Maccabi Tel Aviv,Maccabi Haifa,12000
2005/06,31/03/06,27,Hapoel Nazareth Illit,Hapoel Petah Tikva,1800
2005/06,07/04/06,28,Ihud Bnei Sakhnin,FC Ashdod,2500
2005/06,08/04/06,28,Beitar Jerusalem,Bnei Yehuda Tel Aviv,8000
2005/06,08/04/06,28,Hapoel Kfar Saba,Hapoel Petah Tikva,5000
2005/06,08/04/06,28,Maccabi Haifa,Maccabi Netanya,7252
2005/06,08/04/06,28,Maccabi Petah Tikva,Hapoel Nazareth Illit,1000
2005/06,09/04/06,28,Hapoel Tel Aviv,Maccabi Tel Aviv,10500
2005/06,14/04/06,29,Hapoel Petah Tikva,Maccabi Petah Tikva,3500
2005/06,15/04/06,29,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,2500
2005/06,15/04/06,29,FC Ashdod,Maccabi Haifa,3500
2005/06,15/04/06,29,Hapoel Nazareth Illit,Ihud Bnei Sakhnin,2000
2005/06,15/04/06,29,Maccabi Netanya,Hapoel Tel Aviv,5000
2005/06,16/04/06,29,Maccabi Tel Aviv,Beitar Jerusalem,14200
2005/06,21/04/06,30,Ihud Bnei Sakhnin,Hapoel Petah Tikva,600
2005/06,22/04/06,30,Beitar Jerusalem,Maccabi Netanya,7000
2005/06,22/04/06,30,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,3500
2005/06,22/04/06,30,Hapoel Kfar Saba,Maccabi Petah Tikva,4500
2005/06,22/04/06,30,Hapoel Tel Aviv,FC Ashdod,6000
2005/06,23/04/06,30,Maccabi Haifa,Hapoel Nazareth Illit,10000
2005/06,29/04/06,31,FC Ashdod,Beitar Jerusalem,5500
2005/06,29/04/06,31,Hapoel Nazareth Illit,Hapoel Tel Aviv,1200
2005/06,29/04/06,31,Hapoel Petah Tikva,Maccabi Haifa,2500
2005/06,29/04/06,31,Maccabi Netanya,Bnei Yehuda Tel Aviv,2000
2005/06,29/04/06,31,Maccabi Petah Tikva,Ihud Bnei Sakhnin,600
2005/06,29/04/06,31,Maccabi Tel Aviv,Hapoel Kfar Saba,3500
2005/06,05/05/06,32,Bnei Yehuda Tel Aviv,FC Ashdod,1500
2005/06,06/05/06,32,Hapoel Tel Aviv,Hapoel Petah Tikva,5500
2005/06,06/05/06,32,Maccabi Haifa,Maccabi Petah Tikva,14000
2005/06,06/05/06,32,Maccabi Tel Aviv,Maccabi Netanya,7000
2005/06,07/05/06,32,Beitar Jerusalem,Hapoel Nazareth Illit,7500
2005/06,07/05/06,32,Hapoel Kfar Saba,Ihud Bnei Sakhnin,4000
2005/06,12/05/06,33,Ihud Bnei Sakhnin,Maccabi Haifa,400
2005/06,13/05/06,33,FC Ashdod,Maccabi Tel Aviv,1500
2005/06,13/05/06,33,Hapoel Nazareth Illit,Bnei Yehuda Tel Aviv,2500
2005/06,13/05/06,33,Maccabi Netanya,Hapoel Kfar Saba,4500
2005/06,13/05/06,33,Maccabi Petah Tikva,Hapoel Tel Aviv,2000
2005/06,14/05/06,33,Hapoel Petah Tikva,Beitar Jerusalem,3000
2006/07,26/08/06,1,FC Ashdod,Maccabi Herzliya,0
2006/07,26/08/06,1,Hapoel Kfar Saba,Hapoel Petah Tikva,0
2006/07,26/08/06,1,Maccabi Netanya,Maccabi Haifa,0
2006/07,26/08/06,1,Maccabi Petah Tikva,Hakoah Amidar Ramat Gan,0
2006/07,27/08/06,1,Maccabi Tel Aviv,Beitar Jerusalem,0
2006/07,28/08/06,1,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,6250
2006/07,09/09/06,2,Hakoah Amidar Ramat Gan,Bnei Yehuda Tel Aviv,2500
2006/07,09/09/06,2,Hapoel Petah Tikva,Maccabi Netanya,0
2006/07,09/09/06,2,Maccabi Haifa,FC Ashdod,0
2006/07,09/09/06,2,Maccabi Herzliya,Maccabi Petah Tikva,0
2006/07,09/09/06,2,Maccabi Tel Aviv,Hapoel Kfar Saba,0
2006/07,10/09/06,2,Beitar Jerusalem,Hapoel Tel Aviv,0
2006/07,16/09/06,3,Bnei Yehuda Tel Aviv,Maccabi Herzliya,1000
2006/07,16/09/06,3,FC Ashdod,Hapoel Petah Tikva,0
2006/07,16/09/06,3,Maccabi Netanya,Maccabi Tel Aviv,0
2006/07,17/09/06,3,Hapoel Kfar Saba,Beitar Jerusalem,0
2006/07,17/09/06,3,Maccabi Petah Tikva,Maccabi Haifa,0
2006/07,18/09/06,3,Hapoel Tel Aviv,Hakoah Amidar Ramat Gan,0
2006/07,20/12/06,4,Maccabi Haifa,Bnei Yehuda Tel Aviv,7250
2006/07,21/12/06,4,Maccabi Herzliya,Hapoel Tel Aviv,0
2006/07,30/09/06,4,Beitar Jerusalem,Hakoah Amidar Ramat Gan,0
2006/07,30/09/06,4,Hapoel Kfar Saba,Maccabi Netanya,0
2006/07,30/09/06,4,Hapoel Petah Tikva,Maccabi Petah Tikva,0
2006/07,30/09/06,4,Maccabi Tel Aviv,FC Ashdod,0
2006/07,14/10/06,5,Bnei Yehuda Tel Aviv,Hapoel Petah Tikva,1500
2006/07,14/10/06,5,FC Ashdod,Hapoel Kfar Saba,0
2006/07,14/10/06,5,Hakoah Amidar Ramat Gan,Maccabi Herzliya,0
2006/07,14/10/06,5,Maccabi Netanya,Beitar Jerusalem,0
2006/07,14/10/06,5,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2006/07,15/10/06,5,Hapoel Tel Aviv,Maccabi Haifa,0
2006/07,21/10/06,6,Hapoel Kfar Saba,Maccabi Petah Tikva,0
2006/07,21/10/06,6,Maccabi Netanya,FC Ashdod,0
2006/07,21/10/06,6,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,1250
2006/07,22/10/06,6,Beitar Jerusalem,Maccabi Herzliya,0
2006/07,23/10/06,6,Hapoel Petah Tikva,Hapoel Tel Aviv,0
2006/07,23/10/06,6,Maccabi Haifa,Hakoah Amidar Ramat Gan,0
2006/07,28/10/06,7,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,1250
2006/07,28/10/06,7,FC Ashdod,Beitar Jerusalem,0
2006/07,28/10/06,7,Hakoah Amidar Ramat Gan,Hapoel Petah Tikva,750
2006/07,28/10/06,7,Maccabi Herzliya,Maccabi Haifa,0
2006/07,28/10/06,7,Maccabi Petah Tikva,Maccabi Netanya,0
2006/07,29/10/06,7,Hapoel Tel Aviv,Maccabi Tel Aviv,0
2006/07,04/11/06,8,FC Ashdod,Maccabi Petah Tikva,0
2006/07,04/11/06,8,Hapoel Petah Tikva,Maccabi Herzliya,2000
2006/07,04/11/06,8,Maccabi Netanya,Bnei Yehuda Tel Aviv,5000
2006/07,04/11/06,8,Maccabi Tel Aviv,Hakoah Amidar Ramat Gan,0
2006/07,05/11/06,8,Beitar Jerusalem,Maccabi Haifa,0
2006/07,06/11/06,8,Hapoel Kfar Saba,Hapoel Tel Aviv,0
2006/07,17/11/06,9,Hakoah Amidar Ramat Gan,Hapoel Kfar Saba,1000
2006/07,18/11/06,9,Bnei Yehuda Tel Aviv,FC Ashdod,2000
2006/07,18/11/06,9,Hapoel Tel Aviv,Maccabi Netanya,5000
2006/07,18/11/06,9,Maccabi Haifa,Hapoel Petah Tikva,0
2006/07,18/11/06,9,Maccabi Herzliya,Maccabi Tel Aviv,0
2006/07,19/11/06,9,Maccabi Petah Tikva,Beitar Jerusalem,0
2006/07,25/11/06,10,Beitar Jerusalem,Hapoel Petah Tikva,0
2006/07,25/11/06,10,Hapoel Kfar Saba,Maccabi Herzliya,0
2006/07,25/11/06,10,Maccabi Netanya,Hakoah Amidar Ramat Gan,0
2006/07,25/11/06,10,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,2000
2006/07,26/11/06,10,Maccabi Tel Aviv,Maccabi Haifa,0
2006/07,27/11/06,10,FC Ashdod,Hapoel Tel Aviv,0
2006/07,02/12/06,11,Hakoah Amidar Ramat Gan,FC Ashdod,0
2006/07,02/12/06,11,Hapoel Petah Tikva,Maccabi Tel Aviv,0
2006/07,02/12/06,11,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2006/07,02/12/06,11,Maccabi Herzliya,Maccabi Netanya,0
2006/07,03/12/06,11,Bnei Yehuda Tel Aviv,Beitar Jerusalem,9500
2006/07,04/12/06,11,Maccabi Haifa,Hapoel Kfar Saba,0
2006/07,09/12/06,12,Hakoah Amidar Ramat Gan,Maccabi Petah Tikva,0
2006/07,09/12/06,12,Hapoel Petah Tikva,Hapoel Kfar Saba,2000
2006/07,09/12/06,12,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,6500
2006/07,09/12/06,12,Maccabi Haifa,Maccabi Netanya,0
2006/07,09/12/06,12,Maccabi Herzliya,FC Ashdod,0
2006/07,10/12/06,12,Beitar Jerusalem,Maccabi Tel Aviv,0
2006/07,16/12/06,13,Bnei Yehuda Tel Aviv,Hakoah Amidar Ramat Gan,1500
2006/07,16/12/06,13,FC Ashdod,Maccabi Haifa,0
2006/07,16/12/06,13,Hapoel Kfar Saba,Maccabi Tel Aviv,0
2006/07,16/12/06,13,Maccabi Netanya,Hapoel Petah Tikva,0
2006/07,16/12/06,13,Maccabi Petah Tikva,Maccabi Herzliya,0
2006/07,17/12/06,13,Hapoel Tel Aviv,Beitar Jerusalem,0
2006/07,30/12/06,14,Hakoah Amidar Ramat Gan,Hapoel Tel Aviv,0
2006/07,30/12/06,14,Hapoel Petah Tikva,FC Ashdod,2000
2006/07,30/12/06,14,Maccabi Haifa,Maccabi Petah Tikva,0
2006/07,30/12/06,14,Maccabi Herzliya,Bnei Yehuda Tel Aviv,1000
2006/07,30/12/06,14,Maccabi Tel Aviv,Maccabi Netanya,0
2006/07,31/12/06,14,Beitar Jerusalem,Hapoel Kfar Saba,0
2006/07,06/01/07,15,Bnei Yehuda Tel Aviv,Maccabi Haifa,3500
2006/07,06/01/07,15,FC Ashdod,Maccabi Tel Aviv,0
2006/07,06/01/07,15,Hapoel Tel Aviv,Maccabi Herzliya,0
2006/07,06/01/07,15,Maccabi Netanya,Hapoel Kfar Saba,2500
2006/07,06/01/07,15,Maccabi Petah Tikva,Hapoel Petah Tikva,0
2006/07,07/01/07,15,Hakoah Amidar Ramat Gan,Beitar Jerusalem,0
2006/07,13/01/07,16,Beitar Jerusalem,Maccabi Netanya,0
2006/07,13/01/07,16,Hapoel Kfar Saba,FC Ashdod,0
2006/07,13/01/07,16,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,2000
2006/07,13/01/07,16,Maccabi Herzliya,Hakoah Amidar Ramat Gan,0
2006/07,13/01/07,16,Maccabi Tel Aviv,Maccabi Petah Tikva,0
2006/07,14/01/07,16,Maccabi Haifa,Hapoel Tel Aviv,0
2006/07,20/01/07,17,FC Ashdod,Maccabi Netanya,0
2006/07,20/01/07,17,Hakoah Amidar Ramat Gan,Maccabi Haifa,1000
2006/07,20/01/07,17,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2006/07,20/01/07,17,Maccabi Herzliya,Beitar Jerusalem,0
2006/07,20/01/07,17,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2006/07,21/01/07,17,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,3750
2006/07,27/01/07,18,Beitar Jerusalem,FC Ashdod,0
2006/07,27/01/07,18,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,2500
2006/07,27/01/07,18,Hapoel Petah Tikva,Hakoah Amidar Ramat Gan,0
2006/07,27/01/07,18,Maccabi Haifa,Maccabi Herzliya,0
2006/07,27/01/07,18,Maccabi Netanya,Maccabi Petah Tikva,0
2006/07,28/01/07,18,Maccabi Tel Aviv,Hapoel Tel Aviv,0
2006/07,03/02/07,19,Bnei Yehuda Tel Aviv,Maccabi Netanya,2750
2006/07,03/02/07,19,Hakoah Amidar Ramat Gan,Maccabi Tel Aviv,0
2006/07,03/02/07,19,Hapoel Tel Aviv,Hapoel Kfar Saba,0
2006/07,03/02/07,19,Maccabi Herzliya,Hapoel Petah Tikva,0
2006/07,03/02/07,19,Maccabi Petah Tikva,FC Ashdod,0
2006/07,04/02/07,19,Maccabi Haifa,Beitar Jerusalem,0
2006/07,10/02/07,20,FC Ashdod,Bnei Yehuda Tel Aviv,2500
2006/07,10/02/07,20,Hapoel Kfar Saba,Hakoah Amidar Ramat Gan,0
2006/07,10/02/07,20,Hapoel Petah Tikva,Maccabi Haifa,0
2006/07,10/02/07,20,Maccabi Netanya,Hapoel Tel Aviv,0
2006/07,10/02/07,20,Maccabi Tel Aviv,Maccabi Herzliya,0
2006/07,11/02/07,20,Beitar Jerusalem,Maccabi Petah Tikva,0
2006/07,17/02/07,21,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2000
2006/07,17/02/07,21,Hakoah Amidar Ramat Gan,Maccabi Netanya,0
2006/07,17/02/07,21,Hapoel Petah Tikva,Beitar Jerusalem,0
2006/07,17/02/07,21,Hapoel Tel Aviv,FC Ashdod,0
2006/07,17/02/07,21,Maccabi Herzliya,Hapoel Kfar Saba,0
2006/07,18/02/07,21,Maccabi Haifa,Maccabi Tel Aviv,0
2006/07,24/02/07,22,FC Ashdod,Hakoah Amidar Ramat Gan,0
2006/07,24/02/07,22,Maccabi Netanya,Maccabi Herzliya,0
2006/07,24/02/07,22,Maccabi Tel Aviv,Hapoel Petah Tikva,0
2006/07,25/02/07,22,Beitar Jerusalem,Bnei Yehuda Tel Aviv,10000
2006/07,26/02/07,22,Hapoel Kfar Saba,Maccabi Haifa,0
2006/07,26/02/07,22,Maccabi Petah Tikva,Hapoel Tel Aviv,0
2006/07,03/03/07,23,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,2000
2006/07,03/03/07,23,Maccabi Haifa,Hakoah Amidar Ramat Gan,0
2006/07,03/03/07,23,Maccabi Netanya,Hapoel Tel Aviv,0
2006/07,03/03/07,23,Maccabi Petah Tikva,Maccabi Herzliya,0
2006/07,03/03/07,23,Maccabi Tel Aviv,Hapoel Petah Tikva,0
2006/07,04/03/07,23,FC Ashdod,Beitar Jerusalem,0
2006/07,10/03/07,24,Hakoah Amidar Ramat Gan,Maccabi Petah Tikva,0
2006/07,10/03/07,24,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,2250
2006/07,10/03/07,24,Hapoel Tel Aviv,FC Ashdod,0
2006/07,10/03/07,24,Maccabi Herzliya,Hapoel Kfar Saba,0
2006/07,10/03/07,24,Maccabi Tel Aviv,Maccabi Netanya,0
2006/07,11/03/07,24,Beitar Jerusalem,Maccabi Haifa,0
2006/07,17/03/07,25,Bnei Yehuda Tel Aviv,Maccabi Herzliya,1750
2006/07,17/03/07,25,FC Ashdod,Maccabi Tel Aviv,0
2006/07,17/03/07,25,Hapoel Kfar Saba,Hakoah Amidar Ramat Gan,0
2006/07,17/03/07,25,Maccabi Netanya,Hapoel Petah Tikva,0
2006/07,17/03/07,25,Maccabi Petah Tikva,Beitar Jerusalem,0
2006/07,18/03/07,25,Maccabi Haifa,Hapoel Tel Aviv,0
2006/07,01/04/07,26,Maccabi Tel Aviv,Maccabi Haifa,0
2006/07,31/03/07,26,Beitar Jerusalem,Hapoel Kfar Saba,0
2006/07,31/03/07,26,Hakoah Amidar Ramat Gan,Bnei Yehuda Tel Aviv,1000
2006/07,31/03/07,26,Hapoel Petah Tikva,Maccabi Herzliya,0
2006/07,31/03/07,26,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2006/07,31/03/07,26,Maccabi Netanya,FC Ashdod,0
2006/07,06/04/07,27,Maccabi Herzliya,Hakoah Amidar Ramat Gan,0
2006/07,07/04/07,27,FC Ashdod,Hapoel Petah Tikva,0
2006/07,07/04/07,27,Hapoel Kfar Saba,Hapoel Tel Aviv,0
2006/07,07/04/07,27,Maccabi Haifa,Maccabi Netanya,0
2006/07,07/04/07,27,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2006/07,09/04/07,27,Bnei Yehuda Tel Aviv,Beitar Jerusalem,6000
2006/07,14/04/07,28,Beitar Jerusalem,Maccabi Herzliya,0
2006/07,14/04/07,28,FC Ashdod,Maccabi Haifa,0
2006/07,14/04/07,28,Hapoel Petah Tikva,Hakoah Amidar Ramat Gan,0
2006/07,14/04/07,28,Maccabi Netanya,Maccabi Petah Tikva,0
2006/07,14/04/07,28,Maccabi Tel Aviv,Hapoel Kfar Saba,0
2006/07,16/04/07,28,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,4500
2006/07,28/04/07,29,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,3000
2006/07,28/04/07,29,Hapoel Kfar Saba,Maccabi Netanya,0
2006/07,28/04/07,29,Maccabi Haifa,Hapoel Petah Tikva,0
2006/07,28/04/07,29,Maccabi Herzliya,Hapoel Tel Aviv,0
2006/07,28/04/07,29,Maccabi Petah Tikva,FC Ashdod,0
2006/07,29/04/07,29,Hakoah Amidar Ramat Gan,Beitar Jerusalem,0
2006/07,05/05/07,30,FC Ashdod,Hapoel Kfar Saba,0
2006/07,05/05/07,30,Hapoel Tel Aviv,Hakoah Amidar Ramat Gan,0
2006/07,05/05/07,30,Maccabi Haifa,Maccabi Petah Tikva,0
2006/07,05/05/07,30,Maccabi Netanya,Bnei Yehuda Tel Aviv,1750
2006/07,05/05/07,30,Maccabi Tel Aviv,Maccabi Herzliya,0
2006/07,06/05/07,30,Beitar Jerusalem,Hapoel Petah Tikva,0
2006/07,12/05/07,31,Bnei Yehuda Tel Aviv,FC Ashdod,1250
2006/07,12/05/07,31,Hakoah Amidar Ramat Gan,Maccabi Tel Aviv,0
2006/07,12/05/07,31,Hapoel Kfar Saba,Maccabi Haifa,0
2006/07,12/05/07,31,Hapoel Petah Tikva,Maccabi Petah Tikva,0
2006/07,12/05/07,31,Maccabi Herzliya,Maccabi Netanya,0
2006/07,13/05/07,31,Beitar Jerusalem,Hapoel Tel Aviv,0
2006/07,19/05/07,32,FC Ashdod,Maccabi Herzliya,0
2006/07,19/05/07,32,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2006/07,19/05/07,32,Maccabi Haifa,Bnei Yehuda Tel Aviv,450
2006/07,19/05/07,32,Maccabi Netanya,Hakoah Amidar Ramat Gan,0
2006/07,19/05/07,32,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2006/07,20/05/07,32,Maccabi Tel Aviv,Beitar Jerusalem,0
2006/07,26/05/07,33,Beitar Jerusalem,Maccabi Netanya,0
2006/07,26/05/07,33,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2000
2006/07,26/05/07,33,Hakoah Amidar Ramat Gan,FC Ashdod,0
2006/07,26/05/07,33,Hapoel Petah Tikva,Hapoel Kfar Saba,0
2006/07,26/05/07,33,Maccabi Herzliya,Maccabi Haifa,0
2006/07,27/05/07,33,Hapoel Tel Aviv,Maccabi Tel Aviv,0
2007/08,18/08/07,1,Ironi Kiryat Shmona,Maccabi Herzliya,0
2007/08,18/08/07,1,Maccabi Haifa,Ihud Bnei Sakhnin,9000
2007/08,18/08/07,1,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2007/08,19/08/07,1,Beitar Jerusalem,Bnei Yehuda Tel Aviv,13000
2007/08,20/08/07,1,Maccabi Netanya,Hapoel Tel Aviv,0
2007/08,20/08/07,1,Maccabi Tel Aviv,FC Ashdod,0
2007/08,25/08/07,2,FC Ashdod,Maccabi Haifa,5000
2007/08,25/08/07,2,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,2000
2007/08,25/08/07,2,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,0
2007/08,25/08/07,2,Maccabi Herzliya,Maccabi Netanya,0
2007/08,25/08/07,2,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2007/08,26/08/07,2,Hapoel Tel Aviv,Beitar Jerusalem,0
2007/08,15/09/07,3,Beitar Jerusalem,Maccabi Herzliya,0
2007/08,15/09/07,3,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,7000
2007/08,15/09/07,3,Ironi Kiryat Shmona,FC Ashdod,0
2007/08,15/09/07,3,Maccabi Netanya,Ihud Bnei Sakhnin,0
2007/08,16/09/07,3,Maccabi Haifa,Maccabi Petah Tikva,6000
2007/08,17/09/07,3,Maccabi Tel Aviv,Hapoel Kfar Saba,0
2007/08,29/09/07,4,FC Ashdod,Maccabi Netanya,0
2007/08,29/09/07,4,Hapoel Kfar Saba,Hapoel Tel Aviv,0
2007/08,29/09/07,4,Maccabi Herzliya,Bnei Yehuda Tel Aviv,1500
2007/08,29/09/07,4,Maccabi Petah Tikva,Ironi Kiryat Shmona,0
2007/08,29/09/07,4,Maccabi Tel Aviv,Maccabi Haifa,10000
2007/08,30/09/07,4,Ihud Bnei Sakhnin,Beitar Jerusalem,0
2007/08,06/10/07,5,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,3350
2007/08,06/10/07,5,Ironi Kiryat Shmona,Maccabi Tel Aviv,0
2007/08,06/10/07,5,Maccabi Haifa,Hapoel Kfar Saba,9000
2007/08,06/10/07,5,Maccabi Netanya,Maccabi Petah Tikva,0
2007/08,07/10/07,5,Beitar Jerusalem,FC Ashdod,0
2007/08,08/10/07,5,Hapoel Tel Aviv,Maccabi Herzliya,0
2007/08,20/10/07,6,FC Ashdod,Bnei Yehuda Tel Aviv,2250
2007/08,20/10/07,6,Hapoel Kfar Saba,Maccabi Herzliya,0
2007/08,20/10/07,6,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0
2007/08,20/10/07,6,Maccabi Haifa,Ironi Kiryat Shmona,8000
2007/08,20/10/07,6,Maccabi Petah Tikva,Beitar Jerusalem,0
2007/08,21/10/07,6,Maccabi Tel Aviv,Maccabi Netanya,0
2007/08,27/10/07,7,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2250
2007/08,27/10/07,7,Ironi Kiryat Shmona,Hapoel Kfar Saba,0
2007/08,27/10/07,7,Maccabi Herzliya,Ihud Bnei Sakhnin,0
2007/08,27/10/07,7,Maccabi Netanya,Maccabi Haifa,6500
2007/08,28/10/07,7,Beitar Jerusalem,Maccabi Tel Aviv,0
2007/08,29/10/07,7,Hapoel Tel Aviv,FC Ashdod,0
2007/08,03/11/07,8,FC Ashdod,Maccabi Herzliya,0
2007/08,03/11/07,8,Hapoel Kfar Saba,Ihud Bnei Sakhnin,0
2007/08,03/11/07,8,Ironi Kiryat Shmona,Maccabi Netanya,0
2007/08,03/11/07,8,Maccabi Petah Tikva,Hapoel Tel Aviv,0
2007/08,03/11/07,8,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,8000
2007/08,04/11/07,8,Maccabi Haifa,Beitar Jerusalem,14500
2007/08,10/11/07,9,Beitar Jerusalem,Ironi Kiryat Shmona,0
2007/08,10/11/07,9,Bnei Yehuda Tel Aviv,Maccabi Haifa,3000
2007/08,10/11/07,9,Ihud Bnei Sakhnin,FC Ashdod,0
2007/08,10/11/07,9,Maccabi Herzliya,Maccabi Petah Tikva,0
2007/08,10/11/07,9,Maccabi Netanya,Hapoel Kfar Saba,0
2007/08,11/11/07,9,Hapoel Tel Aviv,Maccabi Tel Aviv,15000
2007/08,24/11/07,10,Hapoel Kfar Saba,FC Ashdod,0
2007/08,24/11/07,10,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,2000
2007/08,24/11/07,10,Maccabi Haifa,Hapoel Tel Aviv,13000
2007/08,24/11/07,10,Maccabi Petah Tikva,Ihud Bnei Sakhnin,0
2007/08,24/11/07,10,Maccabi Tel Aviv,Maccabi Herzliya,0
2007/08,25/11/07,10,Maccabi Netanya,Beitar Jerusalem,0
2007/08,01/12/07,11,Beitar Jerusalem,Hapoel Kfar Saba,0
2007/08,01/12/07,11,Bnei Yehuda Tel Aviv,Maccabi Netanya,1750
2007/08,01/12/07,11,FC Ashdod,Maccabi Petah Tikva,0
2007/08,01/12/07,11,Maccabi Herzliya,Maccabi Haifa,3000
2007/08,02/12/07,11,Ihud Bnei Sakhnin,Maccabi Tel Aviv,0
2007/08,03/12/07,11,Hapoel Tel Aviv,Ironi Kiryat Shmona,0
2007/08,08/12/07,12,FC Ashdod,Maccabi Tel Aviv,0
2007/08,08/12/07,12,Hapoel Kfar Saba,Maccabi Petah Tikva,0
2007/08,08/12/07,12,Hapoel Tel Aviv,Maccabi Netanya,0
2007/08,08/12/07,12,Ihud Bnei Sakhnin,Maccabi Haifa,4500
2007/08,08/12/07,12,Maccabi Herzliya,Ironi Kiryat Shmona,0
2007/08,09/12/07,12,Bnei Yehuda Tel Aviv,Beitar Jerusalem,7250
2007/08,15/12/07,13,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,1500
2007/08,15/12/07,13,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,0
2007/08,15/12/07,13,Maccabi Haifa,FC Ashdod,6000
2007/08,15/12/07,13,Maccabi Netanya,Maccabi Herzliya,0
2007/08,15/12/07,13,Maccabi Tel Aviv,Maccabi Petah Tikva,0
2007/08,16/12/07,13,Beitar Jerusalem,Hapoel Tel Aviv,0
2007/08,05/01/08,14,FC Ashdod,Ironi Kiryat Shmona,0
2007/08,05/01/08,14,Hapoel Kfar Saba,Maccabi Tel Aviv,0
2007/08,05/01/08,14,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,7500
2007/08,05/01/08,14,Ihud Bnei Sakhnin,Maccabi Netanya,0
2007/08,05/01/08,14,Maccabi Herzliya,Beitar Jerusalem,0
2007/08,06/01/08,14,Maccabi Petah Tikva,Maccabi Haifa,3500
2007/08,12/01/08,15,Beitar Jerusalem,Ihud Bnei Sakhnin,0
2007/08,12/01/08,15,Bnei Yehuda Tel Aviv,Maccabi Herzliya,1000
2007/08,12/01/08,15,Hapoel Tel Aviv,Hapoel Kfar Saba,0
2007/08,12/01/08,15,Ironi Kiryat Shmona,Maccabi Petah Tikva,0
2007/08,12/01/08,15,Maccabi Netanya,FC Ashdod,0
2007/08,13/01/08,15,Maccabi Haifa,Maccabi Tel Aviv,12000
2007/08,19/01/08,16,Hapoel Kfar Saba,Maccabi Haifa,4000
2007/08,19/01/08,16,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,4000
2007/08,19/01/08,16,Maccabi Herzliya,Hapoel Tel Aviv,0
